Wreck ID,Strauss ID,Name,Parker Number,Sea area,Country,Region,Latitude,Longitude,Min depth,Max depth,Depth,Period,Dating,Earliest date,Latest date,Date range,Mid point of date range,Probability,Place of origin,Place of destination,Reference,Comments,Amphorae,Marble,Columns etc,Sarcophagi,Blocks,Marble type,Other cargo,Hull remains,Shipboard paraphernalia,Ship equipment,Estimated tonnage,Amphora type
8995,0,Petousi,,,Greece,Euboia,38.14937,24.16339,0,0,,Roman Imperial,C2nd-3rd AD,100,250,0,0,0,,,http://chronique.efa.gr/index.php/fiches/voir/449/       Ethnos 5/11/2007,"A Roman shipwreck was found at this islet outside Styra. The cargo contained many 2nd−3rd Ct AD African amphorae for olive oil, of a type probably manufactured in Libya or Tunisia and generally found in the W Mediterranean (this is the first cargo in Greek waters).",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
9061,0,San Vito Lo Capo,,,Italy,Sicily,38.18825,12.74551,0,0,,Norman,C12th AD,1100,1200,0,0,0,,,"F. Faccenna, Il Relitto di San Vito Lo Capo (2006)",A local Sicilian ship carrying amphorae and jars cf Marsala A and B wrecks.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8262,0,Porticello,879,,Italy,"Calabria, Straits of Messina",38.23972,15.66101,33,37,37m,Classical,Late C5th BC,-425,-400,0,0,0,Athens?,Italy?,"http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html  site 39, area 17                 C. Eiseman and B. Ridgway, The Porticello Wreck (1987); M. Lawall, IJNA 27 (1998) 16-23; M. Polzer, IJNA 37 (2008), 225-252","A much looted ship measuring about 16.6m long with a cargo of mixed amphorae from the northern Aegean and the western Mediterranean, and an array of bronze sculpture.",TRUE,FALSE,FALSE,FALSE,FALSE,,"At least two dozen lead ingots, looted, only 2 have been excavated that are stamped, probably from Laurion. Eight small clay inkpots. Bronze sculpture: a superb male bearded  head, approximately life size, cast in 2 sections; a fragment of right leg and buttock with drapery; a large fragment of drapery; a left hand; the rear protion of a left foot; right foot and leg; genitals; left buttock and thigh; right buttock and upper thigh; other miscellaneous fragments - in total, probably at least one draped male and two undraped males.","Few fragments of the hull survive. Several dozen copper nails, round-headed and square shafted. Lead patches.","Lamps, oinochoe, Attic black glaze pottery, coarse ware, mortar, whetstones, a wooden bowl, an awl and a sheep or goat bone. Four fragmentary black-glaze bolsals. Metal objects include lead fishing weights and cake ingots and lead and silver nuggets (currency??)","Several anchors : a wooden shank, wooden arms with bronze teeth and a wooden stock with lead cores. Other lead anchors may have been looted prior to excavation. A wooden bobbin toggle, with rigging, attaching lines to clews and luffs.",,
12,12,Kizil Burun Column,,Aegean,Turkey,Southwest of Izmir,38.26075,26.24256,45,50,50m,Roman Republic,Late C 2nd-1st BC,-125,-25,,,,Proconnesus,"Claros, Turkey?","http://ina.tamu.edu/kizilburun/index.htm
D. Carlson, INA Quarterly 31.1 (2004), 3-9; J. Daniel, INA Quarterly 31.1 (2004), 13-14; K. Trego, INA Quarterly 31.1 (2004), 11-12; D. Carlson,  INA Quarterly 33.1(2006), 1-10; J. Daniel,  INA Quarterly 33.1 (2006), 13-14; K. Trego,  INA Quarterly 33.1 (2006), 11-12; D. Carlson, INA Quarterly 34.1 (2007), 3-10;  D. Hamilton and D. Carlson, The INA Annual 2008 Projects (2009), 11-14.","Discovered in 1993 and excavated between 2005 and 2009, this is the wreck of a navis lapidaria which carried a cargo of newly quarried Proconnesian marble columns seemingly destined for the Temple of Apollo in Claros, Turkey.",TRUE,TRUE,TRUE,FALSE,TRUE,"Eight Proconnesian marble column drums averaging about 3 feet tall and ranging in diameter from 5 to 5.5 feet. This incremental graduation suggests that the eight drums and one capital comprise a single column over 30 feet tall. Newly quarried stone as the drums are not fluted and still preserve traces of corkscrew-shaped hoisting grooves. A group of large rectangular marble blocks which probably represent architectural elements associated with the column. This area also yielded an interesting array of newly-quarried, roughly-finished marble objects such as a small hand basin, the pedestal for one of two larger basins, and at least 6 uninscribed grave stones or stele. More than a dozen marble blocks.","Undecorated, utilitarian cookware (plates, casseroles). Numerous Italian ceramics including cooking pans. Several types of typical Hellenistic fineware (moldmade bowls, grey ware, and black glaze cups, bowls, and salt cellars).Nine bronze handles.","More than 250 fasteners, most of them copper (or copper alloy?) nails and enough small but well-preserved wood fragments to suggest that some hull remains have survived beneath one or more of the drums. At least 24 timbers have been sent for analysis and some of the transverse timbers were made of ash.","The head of a double axe, an axe-adze, a tool for removing nails, a chisel, (all in concretion). The remains of a large metal cauldron, an intact ceramic jug and a terracotta herm figurine. A worn and corroded bronze coin, probably Greek.","An anchor (in concretion, which with two lead anchor collars shows the transition from the use of wooden anchors to the introduction of iron anchors), a lead sounding weight, and an elaborate iron concretion that probably represents an important part of the ship's equipment.",,
136,400,Punta Mazza,,Tyrrhenian Sea,Italy,North-east Sicily near Capo Milazzo,38.27049,15.23537,20,27,27m,Roman Imperial,AD 200-250,200,250,,,,"Palestine? Cilicia,  Aegean?",Rome,"A. Freschi, in G. Tigano (ed.) Rinvenimenti Subacquei a Milazzo e il Relitto di Punta Mazzo (Messina, 1997), 60-65; A. Olla, ibid., 65-98.","A large quantity of amphorae .Seven types, the main three are two sizes of Knossos 18, one-handled Agora F65-66 probably from the Ephesus area and Dr. 30. from Cilicia. There are also three Agora G199 from Paphos and some Zemer 57 from Palestine. Two other types are unidentifiable though resemble Syro-Palestinan. Many fragments of others from Asia Minor.",TRUE,FALSE,FALSE,FALSE,FALSE,,"Corinthian relief cups showing the exploits of Heracles, battle scenes, ritual scenes and hunting scenes.","Lead sheathing, bronze and iron nails.","Tiles from the roof of the cabin, bronze lamps and cups.","Pump, lead anchor stock.",,
8994,0,Agios Andreas,,,Greece,Euboia,38.39534,23.72428,0,0,,Late Roman,C5th-6th AD,400,550,0,0,0,,,Ethnos 05/11/2007          http://chronique.efa.gr/index.php/fiches/voir/450/,A shipwreck was discovered with a cargo of C5th-6th AD amphorae,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8987,0,Chios Straits,,Northern Aegean,Greece,Chios,38.52761,26.18248,70,70,70m,Hellenistic,C4th BC,-400,-300,0,0,0,,,"B.P.  Foley and M.C. Hansson, Journal of Archaeological Science  35 (2008), 1169−76; Eleutheros Typos, Ta Nea 05/11/2007                           AR 51 (2004−2005), 90; AR 52 (2005−2006), 97    D. Sakellariou et al, IJNA 36 (2007), 365-381    B. Foley et al, Hesperia 78 (2009), 269-305                                                                                         http://www.whoi.edu/sbl/liteSite.do?litesiteid=2740&articleId=5698",A C4th BC wreck found in the straits between Chios and Oinousses during a 2004 sonar survey by HCMR scientists and Ephorate archaeologists. . Over 400 concentrated artefacts form a longitudinal body of high reflectivity which rises to by 1.5-2m above the sea floor.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8812,0,Punta di Zambrone,,,Italy,Calabria,38.72,15.97789,0,0,,Late Rep/early Imperial,,-100,40,0,0,0,,,"http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html   site 133, area 18",A probable shipwreck with sparse fragments of amphorae.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8630,0,Cala Piomba,,,Italy,Sardinia,38.89416,8.60263,28,28,28m,Roman Imperial,early-mid C1st AD,30,40,0,0,0,,,Etienne & Mayet 198-9.no. 50        http://www.archaeogate.org/subacquea/article/115/2/rinvenimenti-archeologici-subacquei-in-sardegna-sud-occ.html,A cargo of amphorae spread over an area 50 x30m.,TRUE,FALSE,FALSE,FALSE,FALSE,,Two lead ingots of trapezoidal shape,,,,,
8814,0,Capo Bianco,,,Italy,Calabria,38.89676,17.10434,4,5,5m,Late Antique,mid C4th-6th AD,350,500,0,0,0,,,"http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html   site 26, area 14                 http://www.reitia.it/nave_lapidaria_di_capo_bianco.html         http://www.reitia.it/archeologia_subacquea_nel_crotonese.php","Excavated 1991, this is another navis lapidaria discovered in shallow water off Calabria.",TRUE,TRUE,TRUE,FALSE,TRUE,"Blocks of heterogeneous dimensions and drums of columns, distributed in a chaotic manner among the rocks. One of the larger blocks had been worked to create a semi-column on one of the long sides. The marble is of 3 different types.",,,,,0,
8712,0,Teulada,,,Italy,Sardinia,38.89684,8.7482,130,130,130m,Roman Imperial,late C1st-early 2nd AD,75,125,0,0,0,,,http://www.archeosub.it/news2003/news0311.htm#cagliari,"A massive mound, 4m high and 20 or 30m long, of 5 types of amphora was found in 1998.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8816,0,Seleno,,,Italy,Calabria,38.89716,17.02056,0,0,,Late Republican,,-150,-25,0,0,0,,,"http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html    site 88, area 14",A probable shipwreck with a  cargo of scattered pieces of pottery in poor condition.,FALSE,FALSE,FALSE,FALSE,FALSE,,,Apiece of wood of modest dimensions but heavily eaten by termites.,,,0,
9063,0,Capo Colonna and Capo Alfieri,,,Italy,Calabria,38.95399,17.17163,0,0,shallow,Late Roman,C4th-5th AD,300,500,0,0,0,,,"http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html         site 18, area 14",A probable Late Roman shipwreck of amphorae.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
9054,0,Punta Tonnara,,,Italy,Sardinia,38.95499,8.58813,18,23,23m,Medieval,,1000,1500,0,0,0,Islamic Mahgreb?,,http://www.archaeogate.org/subacquea/article/115/2/rinvenimenti-archeologici-subacquei-in-sardegna-sud-occ.html,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
9051,0,Mezzaluna,,,Italy,Sardinia,38.9556,8.60916,10,10,1om,Medieval,,1000,1500,0,0,0,,,http://www.archaeogate.org/subacquea/article/115/2/rinvenimenti-archeologici-subacquei-in-sardegna-sud-occ.html,The hull of this medieval ship whose cargo was amphorae is currently covered by sand.,TRUE,FALSE,FALSE,FALSE,FALSE,,,"At the time of survey (1989) the shell of this 18-20m long ship was exposed and between the frames were the remains of two boxes of iron about. 2 x 1m each, covered by concretions.",,,0,
9052,0,East Porto Pino,,,Italy,Sardinia,38.9607,8.60469,11,11,11m,Medieval,,1000,1500,0,0,0,Islamic Maghreb?,,http://www.archaeogate.org/subacquea/article/115/2/rinvenimenti-archeologici-subacquei-in-sardegna-sud-occ.html,The remains of a cargo vessel which extends over an area of about 20 x 20m.,TRUE,FALSE,FALSE,FALSE,FALSE,,,None.,,,0,
9053,0,Porto Pino,,,Italy,Sardinia,38.96106,8.59916,7,7,7m,Roman Imperial,C2nd AD,100,200,0,0,0,,,http://www.archaeogate.org/subacquea/article/115/2/rinvenimenti-archeologici-subacquei-in-sardegna-sud-occ.html,A 10m long site of Afircan amphorae,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
9055,0,Guardia de su Turcu,,,Italy,Sardinia,38.9919,8.56246,13,13,13m,Medieval,,1000,1500,0,0,0,Islamic Mahgreb?,,http://www.archaeogate.org/subacquea/article/115/2/rinvenimenti-archeologici-subacquei-in-sardegna-sud-occ.html,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8818,0,Cantafora B,,,Italy,Calabria,39.00657,17.18261,0,0,,Roman Imperial,Early C3rd AD,200,225,0,0,0,,,"http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html         site 20, area 14",A probable shipwreck of semi-worked blocks of marble.,TRUE,TRUE,TRUE,FALSE,TRUE,"An accumulation of semi-worked blocks distributed in a disorderly manner and slightly overlying one another. Several of the column drums, with a diameter of 70cm, are already prepared with the hole for fixing the the column cut in the centre of the circumference.",,,,,0,
8817,0,"Capo Colonna, Cicala",,,Italy,Calabria,39.02978,17.20047,0,0,,Roman Imperial,C3rd AD,200,300,0,0,0,,,"http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html site 19, area 14",A cargo of architectural material.,FALSE,TRUE,TRUE,FALSE,TRUE,"Blocks of considerable dimensions, 6-7m in length, including 2 coumn drums with a diameter of c70cm and a length of 4-5m. The blocks laid as headers and sitting on their long sides are stacked without any particular order and are mostly parallelepiped or cubed in form and all are semi-worked and carved.",,,,,0,
9042,0,Vasiliko Bay Byzantine wrecks,,Aegean,Greece,"Peristera Island, N Sporades",39.16879,23.98521,60,60,60m,Byzantine,C10th-12th AD?,900,1100,0,0,0,,,"K. Delaporta et al, IJNA 35 (2006), 79-88",Two large Byzantine shipwreck amphora mounds lie close to one another; a third was found a few hundred metres away in 2001 by the Greek-Norwegian deep-water archaeological survey team.Several hundred amphorae form a mound 17.5m long.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8905,0,Alonnisos,,Aegean,Greece,Northern Sporades,39.23583,23.98452,0,0,,Classical Greek,late C 5th BC,-420,-400,0,0,0,"Athens, then Mende, then Peparethos",Ikos,"E. Hadjidaki, BCH 120 (1996), 561-593; Master Seafarers: The Phoenicians and the Greeks (Periplus, 2004), 112-113.","A Classical wreck carrying at least 3 layers of amphorae was found near the island of Peristea.The wreck site covers an a rea 30 x 10m from which more than 4000 well preserved wine amphorae were found. The layering of the cargo gives a good idea of the route taken, Athenina pottery at the bottom, with the amphorae on top. The presence of carbon suggest that the ship sank due to fire, although it may also have been overloaded.",TRUE,FALSE,FALSE,FALSE,FALSE,,"High quality black-glazed pottery, the best of which came from Athens, including skyphoi, cups decorated with petals, drinking vessels. Heavy terracotta mortars with 2 handles, a large base and a thick rounded lip. Bowls with black-glazed bases from southern Italy.",Bronze nails.,"An elegant pitcher, a chytra and a number of metal objects.",2 lead cross bars from an anchor,120,
7755,0,Agios Petros Byzantine,,Aegean,Greece,"Kyra-Panagia Island, Northern Sporades",39.2874,24.04357,,,,Middle Byzantine,mid C11th AD,1025,1075,0,0,0,,,"K. Delaporta et al, IJNA 35 (2006), 79-87","Partly excavated in the 1970s, this wreck was re-examined in 2001 during a Greek-Norwegian deep water archaeology survey.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8990,0,Agios Petros classical,,Aegean,Greece,"Kyra-Panagia Island, Northern Sporades",39.29165,24.07653,0,0,,Classical,mid C5th BC,-475,-425,0,0,0,,,"F. Haniotis, Archaeologikon Deltion 49 (1994), 862-64; K. Delaporta et al, IJNA 35 (2006), 79-87","The earliest classical shipwreck found, with a cargo of Mendean amphorae.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8820,0,Torre Melissa - Villaggio Sirio,,,Italy,Calabria,39.30421,17.11326,0,0,,Late Republican,end of the C2nd- end C1st BC,-125,0,0,0,0,,,"http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html        site 33, area 13",The site is almost completely covered in sand. Several sporadic pottery fragmments are visible.,TRUE,FALSE,FALSE,FALSE,FALSE,,,"A fragment of wood, heavily compromised by parasites and by xlophagous organisms.s",,,0,
8967,0,Tilegrafo Bay,,,Greece,"near Volos, Pagasitic Gulf",39.34463,22.95318,0,0,,Late Roman,late C4th AD,375,400,0,0,0,,,http://www.ienae.gr/e107EN/page.php?5,"Eight  wrecks were discovered dating to the late Roman and Byzantine periods. One of these, Wreck 7, was considered worth investigating more thoroughly. Wreck 7 is located in Tilegrafo Bay, 5 nautical miles south of Amaliapoli, and dates to the late 4th c. of the Christian era, i.e. the later Roman period. This is a significant wreck, preserved in reasonably good condition, carrying wine amphorae of at least five different types. One of the four  was previously unknown to archaeologists.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8695,0,Gallipoli 2,,,Italy,Puglia,39.88416,18.07388,,0,? a mile from the coast,Roman Republic,C 3rd BC,-300,-200,0,0,0,,,http://www.archeosub.it/news2003/news0307.htm#gallipoli,One of two wrecks found by chance by police a mile from the coast between Gallipoli and Santa Maria di Leuca. Twenty-five amphorae were seized from looters and other artefacts but thee are no other details.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
